tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
5639,70,9,DEPOSIT,772.91,2012-01-27T00:00:00Z,False,-1
5640,98,40,DEPOSIT,514.18,2012-01-27T00:00:00Z,False,-1
5641,98,36,WIRE,542.1,2012-01-27T00:00:00Z,False,-1
5642,24,90,WIRE,186.9,2012-01-27T00:00:00Z,False,-1
5643,85,11,CREDIT,744.25,2012-01-27T00:00:00Z,False,-1
5644,21,44,CREDIT,227.46,2012-01-27T00:00:00Z,False,-1
5645,61,1,DEPOSIT,330.92,2012-01-27T00:00:00Z,False,-1
5646,68,34,DEPOSIT,281.41,2012-01-27T00:00:00Z,False,-1
5647,7,59,DEPOSIT,230.33,2012-01-27T00:00:00Z,False,-1
5648,33,43,CREDIT,336.29,2012-01-28T00:00:00Z,False,-1
5649,10,41,DEPOSIT,135.77,2012-01-28T00:00:00Z,False,-1
5650,98,68,CREDIT,344.36,2012-01-28T00:00:00Z,False,-1
5651,9,23,CREDIT,887.28,2012-01-28T00:00:00Z,False,-1
5652,22,56,WIRE,847.63,2012-01-28T00:00:00Z,False,-1
5653,28,35,DEPOSIT,190.99,2012-01-28T00:00:00Z,False,-1
5654,16,98,DEPOSIT,1074.29,2012-01-28T00:00:00Z,False,-1
5655,97,99,CREDIT,598.58,2012-01-28T00:00:00Z,False,-1
5656,80,39,DEPOSIT,230.81,2012-01-28T00:00:00Z,False,-1
5657,69,17,DEPOSIT,356.13,2012-01-28T00:00:00Z,False,-1
5658,92,81,WIRE,682.89,2012-01-29T00:00:00Z,False,-1
5659,18,91,CREDIT,873.98,2012-01-29T00:00:00Z,False,-1
5660,54,31,CREDIT,601.56,2012-01-29T00:00:00Z,False,-1
5661,87,72,CREDIT,367.97,2012-01-29T00:00:00Z,False,-1
5662,90,7,DEPOSIT,332.62,2012-01-29T00:00:00Z,False,-1
5663,12,6,WIRE,619.39,2012-01-29T00:00:00Z,False,-1
5664,44,27,WIRE,303.61,2012-01-29T00:00:00Z,False,-1
5665,24,26,CREDIT,255.64,2012-01-29T00:00:00Z,False,-1
5666,19,28,CREDIT,431.34,2012-01-29T00:00:00Z,False,-1
5667,29,39,CREDIT,283.07,2012-01-29T00:00:00Z,False,-1
5668,62,5,DEPOSIT,989.95,2012-01-29T00:00:00Z,False,-1
5669,13,34,CREDIT,106.74,2012-01-29T00:00:00Z,False,-1
5670,99,96,CREDIT,616.82,2012-01-29T00:00:00Z,False,-1
5671,53,32,DEPOSIT,593.13,2012-01-29T00:00:00Z,False,-1
5672,91,52,CREDIT,323.7,2012-01-29T00:00:00Z,False,-1
5673,16,44,DEPOSIT,520.85,2012-01-29T00:00:00Z,False,-1
5674,77,68,CREDIT,760.42,2012-01-30T00:00:00Z,False,-1
5675,75,25,CREDIT,936.6,2012-01-30T00:00:00Z,False,-1
5676,89,88,WIRE,477.86,2012-01-30T00:00:00Z,False,-1
5677,10,91,CREDIT,776.77,2012-01-30T00:00:00Z,False,-1
5678,9,38,DEPOSIT,601.34,2012-01-30T00:00:00Z,False,-1
5679,94,25,CREDIT,260.53,2012-01-30T00:00:00Z,False,-1
5680,56,20,TRANSFER,289.39,2012-01-30T00:00:00Z,False,-1
5681,55,0,CREDIT,174.47,2012-01-30T00:00:00Z,False,-1
5682,20,64,CREDIT,1038.17,2012-01-30T00:00:00Z,False,-1
5683,3,73,DEPOSIT,240.87,2012-01-30T00:00:00Z,False,-1
5684,3,47,CREDIT,148.2,2012-01-30T00:00:00Z,False,-1
5685,4,89,CREDIT,135.35,2012-01-30T00:00:00Z,False,-1
5686,17,77,CREDIT,271.47,2012-01-30T00:00:00Z,False,-1
5687,83,32,DEPOSIT,172.58,2012-01-31T00:00:00Z,False,-1
5688,79,28,DEPOSIT,960.59,2012-01-31T00:00:00Z,False,-1
5689,13,34,CREDIT,487.03,2012-01-31T00:00:00Z,False,-1
5690,76,69,CREDIT,420.93,2012-01-31T00:00:00Z,False,-1
5691,71,29,DEPOSIT,987.98,2012-01-31T00:00:00Z,False,-1
5692,59,7,WIRE,345.51,2012-01-31T00:00:00Z,False,-1
5693,6,30,CREDIT,348.68,2012-02-01T00:00:00Z,False,-1
5694,20,29,DEPOSIT,457.83,2012-02-01T00:00:00Z,False,-1
5695,50,2,WIRE,596.63,2012-02-01T00:00:00Z,False,-1
5696,5,33,WIRE,869.84,2012-02-01T00:00:00Z,False,-1
5697,17,42,CREDIT,513.34,2012-02-01T00:00:00Z,False,-1
5698,2,86,WIRE,553.95,2012-02-01T00:00:00Z,False,-1
5699,86,99,WIRE,531.62,2012-02-01T00:00:00Z,False,-1
5700,39,28,DEPOSIT,585.06,2012-02-01T00:00:00Z,False,-1
5701,1,49,DEPOSIT,522.61,2012-02-01T00:00:00Z,False,-1
5702,8,61,CREDIT,633.34,2012-02-01T00:00:00Z,False,-1
5703,52,35,DEPOSIT,746.7,2012-02-01T00:00:00Z,False,-1
5704,74,11,CREDIT,588.85,2012-02-01T00:00:00Z,False,-1
5705,72,39,WIRE,294.71,2012-02-01T00:00:00Z,False,-1
5706,81,97,DEPOSIT,485.78,2012-02-01T00:00:00Z,False,-1
5707,60,17,CREDIT,297.52,2012-02-01T00:00:00Z,False,-1
5708,15,32,WIRE,873.23,2012-02-01T00:00:00Z,False,-1
5709,63,33,CREDIT,709.17,2012-02-01T00:00:00Z,False,-1
5710,73,3,DEPOSIT,968.04,2012-02-01T00:00:00Z,False,-1
5711,66,7,DEPOSIT,422.25,2012-02-01T00:00:00Z,False,-1
5712,23,37,CREDIT,273.13,2012-02-01T00:00:00Z,False,-1
5713,11,86,DEPOSIT,722.02,2012-02-01T00:00:00Z,False,-1
5714,57,8,CREDIT,287.52,2012-02-02T00:00:00Z,False,-1
5715,51,30,WIRE,115.88,2012-02-02T00:00:00Z,False,-1
5716,11,46,TRANSFER,928.28,2012-02-02T00:00:00Z,False,-1
5717,88,26,CREDIT,719.91,2012-02-02T00:00:00Z,False,-1
5718,75,96,DEPOSIT,795.48,2012-02-02T00:00:00Z,False,-1
5719,1,97,DEPOSIT,226.61,2012-02-02T00:00:00Z,False,-1
5720,14,30,CREDIT,313.06,2012-02-02T00:00:00Z,False,-1
5721,6,25,TRANSFER,715.8,2012-02-02T00:00:00Z,False,-1
5722,84,64,WIRE,924.57,2012-02-02T00:00:00Z,False,-1
5723,0,27,DEPOSIT,580.92,2012-02-02T00:00:00Z,False,-1
5724,5,33,WIRE,810.81,2012-02-02T00:00:00Z,False,-1
5725,65,24,CREDIT,732.84,2012-02-02T00:00:00Z,False,-1
5726,67,35,CREDIT,295.61,2012-02-02T00:00:00Z,False,-1
5727,58,2,DEPOSIT,715.0,2012-02-02T00:00:00Z,False,-1
5728,15,32,WIRE,811.24,2012-02-02T00:00:00Z,False,-1
5729,54,28,DEPOSIT,723.01,2012-02-02T00:00:00Z,False,-1
5730,78,80,DEPOSIT,503.92,2012-02-03T00:00:00Z,False,-1
5731,30,36,CREDIT,466.68,2012-02-03T00:00:00Z,False,-1
5732,64,15,CREDIT,106.29,2012-02-03T00:00:00Z,False,-1
5733,68,34,WIRE,489.43,2012-02-03T00:00:00Z,False,-1
5734,14,48,WIRE,105.46,2012-02-03T00:00:00Z,False,-1
5735,21,40,WIRE,167.63,2012-02-03T00:00:00Z,False,-1
5736,7,66,CREDIT,828.06,2012-02-03T00:00:00Z,False,-1
5737,21,99,WIRE,736.75,2012-02-03T00:00:00Z,False,-1
5738,70,9,DEPOSIT,878.85,2012-02-03T00:00:00Z,False,-1
5739,38,45,CREDIT,643.97,2012-02-03T00:00:00Z,False,-1
5740,95,43,CREDIT,780.39,2012-02-03T00:00:00Z,False,-1
5741,24,65,CREDIT,843.77,2012-02-03T00:00:00Z,False,-1
5742,85,20,DEPOSIT,587.27,2012-02-03T00:00:00Z,False,-1
5743,82,40,CREDIT,666.43,2012-02-03T00:00:00Z,False,-1
5744,61,1,DEPOSIT,682.5,2012-02-03T00:00:00Z,False,-1
5745,93,73,CREDIT,432.45,2012-02-03T00:00:00Z,False,-1
5746,96,83,DEPOSIT,451.29,2012-02-03T00:00:00Z,False,-1
5747,23,50,DEPOSIT,429.46,2012-02-03T00:00:00Z,False,-1
5748,97,59,CREDIT,406.58,2012-02-04T00:00:00Z,False,-1
5749,16,61,WIRE,703.85,2012-02-04T00:00:00Z,False,-1
5750,44,43,DEPOSIT,269.52,2012-02-04T00:00:00Z,False,-1
5751,80,12,CREDIT,880.97,2012-02-04T00:00:00Z,False,-1
5752,39,35,CREDIT,692.07,2012-02-04T00:00:00Z,False,-1
5753,42,41,WIRE,318.01,2012-02-04T00:00:00Z,False,-1
5754,69,17,WIRE,731.3,2012-02-04T00:00:00Z,False,-1
5755,98,7,DEPOSIT,952.41,2012-02-04T00:00:00Z,False,-1
5756,22,92,WIRE,843.24,2012-02-04T00:00:00Z,False,-1
5757,9,70,DEPOSIT,244.15,2012-02-04T00:00:00Z,False,-1
5758,91,94,CREDIT,288.84,2012-02-05T00:00:00Z,False,-1
5759,12,5,DEPOSIT,771.46,2012-02-05T00:00:00Z,False,-1
5760,13,77,CREDIT,571.27,2012-02-05T00:00:00Z,False,-1
5761,62,5,CREDIT,834.35,2012-02-05T00:00:00Z,False,-1
5762,53,32,DEPOSIT,942.02,2012-02-05T00:00:00Z,False,-1
5763,55,39,CREDIT,887.32,2012-02-05T00:00:00Z,False,-1
5764,92,90,CREDIT,517.24,2012-02-05T00:00:00Z,False,-1
5765,18,99,DEPOSIT,824.81,2012-02-05T00:00:00Z,False,-1
5766,99,95,DEPOSIT,201.63,2012-02-05T00:00:00Z,True,2
5767,58,31,CREDIT,214.22,2012-02-05T00:00:00Z,False,-1
5768,45,27,DEPOSIT,458.77,2012-02-05T00:00:00Z,False,-1
5769,19,85,DEPOSIT,231.49,2012-02-05T00:00:00Z,False,-1
5770,87,79,DEPOSIT,551.09,2012-02-05T00:00:00Z,False,-1
5771,21,44,CREDIT,413.03,2012-02-05T00:00:00Z,False,-1
5772,90,82,DEPOSIT,902.98,2012-02-05T00:00:00Z,False,-1
5773,99,21,CREDIT,617.63,2012-02-05T00:00:00Z,False,-1
5774,36,26,CREDIT,859.13,2012-02-05T00:00:00Z,False,-1
5775,94,92,CREDIT,825.83,2012-02-06T00:00:00Z,False,-1
5776,10,93,WIRE,885.52,2012-02-06T00:00:00Z,False,-1
5777,17,60,CREDIT,948.89,2012-02-06T00:00:00Z,False,-1
5778,15,47,CREDIT,609.5,2012-02-06T00:00:00Z,False,-1
5779,56,20,DEPOSIT,236.01,2012-02-06T00:00:00Z,False,-1
5780,4,24,DEPOSIT,897.48,2012-02-06T00:00:00Z,False,-1
5781,20,56,WIRE,298.66,2012-02-06T00:00:00Z,False,-1
5782,3,47,CREDIT,196.17,2012-02-06T00:00:00Z,False,-1
5783,55,0,CREDIT,603.14,2012-02-06T00:00:00Z,False,-1
5784,46,38,CREDIT,760.82,2012-02-06T00:00:00Z,False,-1
5785,81,25,DEPOSIT,970.78,2012-02-06T00:00:00Z,False,-1
5786,89,98,DEPOSIT,282.19,2012-02-06T00:00:00Z,False,-1
5787,77,34,DEPOSIT,544.34,2012-02-06T00:00:00Z,False,-1
5788,83,54,CREDIT,884.52,2012-02-07T00:00:00Z,False,-1
5789,71,29,TRANSFER,787.86,2012-02-07T00:00:00Z,False,-1
5790,76,72,CREDIT,746.84,2012-02-07T00:00:00Z,False,-1
5791,29,34,CREDIT,361.15,2012-02-07T00:00:00Z,False,-1
5792,59,7,CREDIT,280.97,2012-02-07T00:00:00Z,False,-1
5793,79,75,DEPOSIT,464.04,2012-02-07T00:00:00Z,False,-1
5794,40,28,CREDIT,198.56,2012-02-08T00:00:00Z,False,-1
5795,86,91,CREDIT,789.26,2012-02-08T00:00:00Z,False,-1
5796,38,49,CREDIT,396.5,2012-02-08T00:00:00Z,False,-1
5797,50,2,DEPOSIT,820.6,2012-02-08T00:00:00Z,False,-1
5798,52,35,CREDIT,512.29,2012-02-08T00:00:00Z,False,-1
5799,72,39,WIRE,472.98,2012-02-08T00:00:00Z,False,-1
5800,11,26,DEPOSIT,1012.85,2012-02-08T00:00:00Z,False,-1
5801,44,33,CREDIT,115.66,2012-02-08T00:00:00Z,False,-1
5802,60,17,WIRE,290.75,2012-02-08T00:00:00Z,False,-1
5803,73,3,CREDIT,532.42,2012-02-08T00:00:00Z,False,-1
5804,40,37,DEPOSIT,518.23,2012-02-08T00:00:00Z,False,-1
5805,25,29,WIRE,412.51,2012-02-08T00:00:00Z,False,-1
5806,14,30,CREDIT,458.0,2012-02-08T00:00:00Z,False,-1
5807,81,89,WIRE,414.03,2012-02-08T00:00:00Z,False,-1
5808,66,7,DEPOSIT,930.88,2012-02-08T00:00:00Z,False,-1
5809,8,73,CREDIT,725.12,2012-02-08T00:00:00Z,False,-1
5810,2,58,DEPOSIT,142.99,2012-02-08T00:00:00Z,False,-1
5811,41,42,CREDIT,554.79,2012-02-08T00:00:00Z,False,-1
5812,74,11,CREDIT,918.22,2012-02-08T00:00:00Z,False,-1
5813,63,33,CREDIT,140.51,2012-02-08T00:00:00Z,False,-1
5814,15,47,CREDIT,322.8,2012-02-08T00:00:00Z,False,-1
5815,1,61,CREDIT,151.7,2012-02-09T00:00:00Z,False,-1
5816,84,58,DEPOSIT,497.68,2012-02-09T00:00:00Z,False,-1
5817,65,24,WIRE,252.88,2012-02-09T00:00:00Z,False,-1
5818,5,62,WIRE,961.45,2012-02-09T00:00:00Z,False,-1
5819,66,32,DEPOSIT,745.7,2012-02-09T00:00:00Z,False,-1
5820,75,65,CREDIT,968.79,2012-02-09T00:00:00Z,False,-1
5821,67,35,DEPOSIT,985.43,2012-02-09T00:00:00Z,False,-1
5822,18,46,WIRE,790.16,2012-02-09T00:00:00Z,False,-1
5823,54,28,CREDIT,769.42,2012-02-09T00:00:00Z,False,-1
5824,58,2,DEPOSIT,504.49,2012-02-09T00:00:00Z,False,-1
5825,57,8,CREDIT,381.93,2012-02-09T00:00:00Z,False,-1
5826,0,55,DEPOSIT,317.08,2012-02-09T00:00:00Z,False,-1
5827,88,17,WIRE,188.53,2012-02-09T00:00:00Z,False,-1
5828,51,30,DEPOSIT,417.69,2012-02-09T00:00:00Z,False,-1
5829,6,93,WIRE,606.48,2012-02-09T00:00:00Z,False,-1
5830,14,16,TRANSFER,284.49,2012-02-09T00:00:00Z,False,-1
5831,69,48,CREDIT,604.12,2012-02-10T00:00:00Z,False,-1
5832,61,1,CREDIT,240.87,2012-02-10T00:00:00Z,False,-1
5833,85,91,DEPOSIT,733.34,2012-02-10T00:00:00Z,False,-1
5834,96,84,CREDIT,579.52,2012-02-10T00:00:00Z,False,-1
5835,21,81,CREDIT,853.22,2012-02-10T00:00:00Z,False,-1
5836,40,45,CREDIT,269.12,2012-02-10T00:00:00Z,False,-1
5837,23,17,WIRE,274.7,2012-02-10T00:00:00Z,False,-1
5838,7,79,CREDIT,703.46,2012-02-10T00:00:00Z,False,-1
5839,55,40,CREDIT,865.1,2012-02-10T00:00:00Z,False,-1
5840,64,15,CREDIT,105.7,2012-02-10T00:00:00Z,False,-1
5841,70,9,DEPOSIT,933.03,2012-02-10T00:00:00Z,False,-1
5842,78,21,CREDIT,579.21,2012-02-10T00:00:00Z,False,-1
5843,95,89,CREDIT,107.12,2012-02-10T00:00:00Z,False,-1
5844,68,34,CREDIT,521.57,2012-02-10T00:00:00Z,False,-1
5845,42,36,DEPOSIT,947.27,2012-02-10T00:00:00Z,False,-1
5846,93,54,DEPOSIT,584.73,2012-02-10T00:00:00Z,False,-1
5847,82,98,CREDIT,890.88,2012-02-10T00:00:00Z,False,-1
5848,24,91,WIRE,593.91,2012-02-10T00:00:00Z,False,-1
5849,16,50,DEPOSIT,521.39,2012-02-11T00:00:00Z,False,-1
5850,52,41,WIRE,124.64,2012-02-11T00:00:00Z,False,-1
5851,59,35,WIRE,939.25,2012-02-11T00:00:00Z,False,-1
5852,9,77,CREDIT,123.52,2012-02-11T00:00:00Z,False,-1
5853,98,30,CREDIT,192.62,2012-02-11T00:00:00Z,False,-1
5854,97,54,CREDIT,435.95,2012-02-11T00:00:00Z,False,-1
5855,22,99,CREDIT,237.32,2012-02-11T00:00:00Z,False,-1
5856,80,97,CREDIT,555.8,2012-02-11T00:00:00Z,False,-1
5857,60,43,CREDIT,321.01,2012-02-11T00:00:00Z,False,-1
5858,69,17,CREDIT,352.72,2012-02-11T00:00:00Z,False,-1
5859,92,2,DEPOSIT,913.59,2012-02-12T00:00:00Z,False,-1
5860,76,44,DEPOSIT,157.8,2012-02-12T00:00:00Z,False,-1
5861,63,31,DEPOSIT,888.94,2012-02-12T00:00:00Z,False,-1
5862,90,2,CREDIT,152.87,2012-02-12T00:00:00Z,False,-1
5863,13,26,DEPOSIT,885.24,2012-02-12T00:00:00Z,False,-1
5864,87,98,DEPOSIT,332.58,2012-02-12T00:00:00Z,False,-1
5865,62,26,DEPOSIT,908.93,2012-02-12T00:00:00Z,False,-1
5866,70,39,CREDIT,678.52,2012-02-12T00:00:00Z,False,-1
5867,93,27,WIRE,709.46,2012-02-12T00:00:00Z,False,-1
5868,99,25,CREDIT,223.18,2012-02-12T00:00:00Z,False,-1
5869,91,51,CREDIT,560.42,2012-02-12T00:00:00Z,False,-1
5870,62,5,CREDIT,646.02,2012-02-12T00:00:00Z,False,-1
5871,18,46,WIRE,419.92,2012-02-12T00:00:00Z,False,-1
5872,53,32,DEPOSIT,190.16,2012-02-12T00:00:00Z,False,-1
5873,12,97,CREDIT,732.59,2012-02-12T00:00:00Z,False,-1
5874,19,7,DEPOSIT,121.3,2012-02-12T00:00:00Z,False,-1
5875,4,92,WIRE,302.23,2012-02-13T00:00:00Z,False,-1
5876,55,0,CREDIT,656.26,2012-02-13T00:00:00Z,False,-1
5877,89,37,WIRE,207.06,2012-02-13T00:00:00Z,False,-1
5878,17,69,DEPOSIT,157.57,2012-02-13T00:00:00Z,False,-1
5879,10,78,DEPOSIT,922.96,2012-02-13T00:00:00Z,False,-1
5880,3,87,DEPOSIT,579.51,2012-02-13T00:00:00Z,False,-1
5881,42,47,CREDIT,343.36,2012-02-13T00:00:00Z,False,-1
5882,56,20,TRANSFER,114.34,2012-02-13T00:00:00Z,False,-1
5883,83,38,CREDIT,391.79,2012-02-13T00:00:00Z,False,-1
5884,77,47,DEPOSIT,114.95,2012-02-13T00:00:00Z,False,-1
5885,94,25,CREDIT,826.05,2012-02-13T00:00:00Z,False,-1
5886,94,86,DEPOSIT,767.58,2012-02-13T00:00:00Z,False,-1
5887,20,55,CREDIT,306.69,2012-02-13T00:00:00Z,False,-1
5888,59,7,WIRE,269.3,2012-02-14T00:00:00Z,False,-1
5889,36,34,CREDIT,927.43,2012-02-14T00:00:00Z,False,-1
5890,83,99,DEPOSIT,440.14,2012-02-14T00:00:00Z,False,-1
5891,76,95,DEPOSIT,228.02,2012-02-14T00:00:00Z,False,-1
5892,79,44,WIRE,630.82,2012-02-14T00:00:00Z,False,-1
5893,71,29,TRANSFER,420.95,2012-02-14T00:00:00Z,False,-1
5894,58,33,CREDIT,843.53,2012-02-15T00:00:00Z,False,-1
5895,56,49,DEPOSIT,184.61,2012-02-15T00:00:00Z,False,-1
5896,42,28,WIRE,623.67,2012-02-15T00:00:00Z,False,-1
5897,11,98,WIRE,428.93,2012-02-15T00:00:00Z,False,-1
5898,50,2,WIRE,621.64,2012-02-15T00:00:00Z,False,-1
5899,66,7,DEPOSIT,138.46,2012-02-15T00:00:00Z,False,-1
5900,81,25,DEPOSIT,649.19,2012-02-15T00:00:00Z,False,-1
5901,63,33,DEPOSIT,772.95,2012-02-15T00:00:00Z,False,-1
5902,44,30,DEPOSIT,945.93,2012-02-15T00:00:00Z,False,-1
5903,8,57,DEPOSIT,128.41,2012-02-15T00:00:00Z,False,-1
5904,73,3,DEPOSIT,390.84,2012-02-15T00:00:00Z,False,-1
5905,60,17,CREDIT,318.88,2012-02-15T00:00:00Z,False,-1
5906,52,35,CREDIT,457.5,2012-02-15T00:00:00Z,False,-1
5907,15,22,DEPOSIT,434.74,2012-02-15T00:00:00Z,False,-1
5908,74,11,CREDIT,522.21,2012-02-15T00:00:00Z,False,-1
5909,72,39,WIRE,922.13,2012-02-15T00:00:00Z,False,-1
5910,86,76,CREDIT,159.24,2012-02-15T00:00:00Z,False,-1
5911,35,29,DEPOSIT,318.79,2012-02-15T00:00:00Z,False,-1
5912,2,50,DEPOSIT,681.32,2012-02-15T00:00:00Z,False,-1
5913,69,42,WIRE,350.18,2012-02-15T00:00:00Z,False,-1
5914,80,37,DEPOSIT,155.1,2012-02-15T00:00:00Z,False,-1
5915,62,46,DEPOSIT,227.28,2012-02-16T00:00:00Z,False,-1
5916,0,27,DEPOSIT,416.13,2012-02-16T00:00:00Z,False,-1
5917,54,28,CREDIT,248.75,2012-02-16T00:00:00Z,False,-1
5918,51,30,DEPOSIT,112.09,2012-02-16T00:00:00Z,False,-1
5919,1,49,DEPOSIT,668.19,2012-02-16T00:00:00Z,False,-1
5920,14,55,DEPOSIT,774.13,2012-02-16T00:00:00Z,False,-1
5921,84,92,CREDIT,138.42,2012-02-16T00:00:00Z,False,-1
5922,75,73,DEPOSIT,838.33,2012-02-16T00:00:00Z,False,-1
5923,67,35,CREDIT,877.82,2012-02-16T00:00:00Z,False,-1
5924,58,2,CREDIT,481.08,2012-02-16T00:00:00Z,False,-1
5925,88,89,DEPOSIT,561.9,2012-02-16T00:00:00Z,False,-1
5926,5,87,DEPOSIT,690.86,2012-02-16T00:00:00Z,False,-1
5927,76,32,DEPOSIT,128.18,2012-02-16T00:00:00Z,False,-1
5928,6,30,CREDIT,432.6,2012-02-16T00:00:00Z,False,-1
5929,57,8,CREDIT,563.31,2012-02-16T00:00:00Z,False,-1
5930,65,24,DEPOSIT,931.03,2012-02-16T00:00:00Z,False,-1
5931,61,40,WIRE,405.4,2012-02-17T00:00:00Z,False,-1
5932,23,79,CREDIT,430.57,2012-02-17T00:00:00Z,False,-1
5933,61,1,DEPOSIT,521.08,2012-02-17T00:00:00Z,False,-1
5934,21,92,DEPOSIT,566.35,2012-02-17T00:00:00Z,False,-1
5935,68,34,CREDIT,539.0,2012-02-17T00:00:00Z,False,-1
5936,95,93,DEPOSIT,235.74,2012-02-17T00:00:00Z,False,-1
5937,7,22,WIRE,188.08,2012-02-17T00:00:00Z,False,-1
5938,64,15,CREDIT,598.39,2012-02-17T00:00:00Z,False,-1
5939,50,45,DEPOSIT,705.38,2012-02-17T00:00:00Z,False,-1
5940,96,63,CREDIT,997.88,2012-02-17T00:00:00Z,False,-1
5941,82,73,DEPOSIT,920.8,2012-02-17T00:00:00Z,False,-1
5942,55,36,DEPOSIT,210.28,2012-02-17T00:00:00Z,False,-1
5943,70,9,TRANSFER,600.39,2012-02-17T00:00:00Z,False,-1
5944,24,60,CREDIT,490.25,2012-02-17T00:00:00Z,False,-1
5945,93,34,DEPOSIT,199.2,2012-02-17T00:00:00Z,False,-1
5946,85,67,CREDIT,517.78,2012-02-17T00:00:00Z,False,-1
5947,74,48,WIRE,790.44,2012-02-17T00:00:00Z,False,-1
5948,78,72,CREDIT,119.24,2012-02-17T00:00:00Z,False,-1
5949,87,35,WIRE,240.32,2012-02-18T00:00:00Z,False,-1
5950,98,38,DEPOSIT,878.33,2012-02-18T00:00:00Z,False,-1
5951,16,44,DEPOSIT,256.72,2012-02-18T00:00:00Z,False,-1
5952,97,79,CREDIT,278.72,2012-02-18T00:00:00Z,False,-1
5953,22,74,CREDIT,1029.58,2012-02-18T00:00:00Z,False,-1
5954,9,38,DEPOSIT,919.09,2012-02-18T00:00:00Z,False,-1
5955,69,17,DEPOSIT,211.27,2012-02-18T00:00:00Z,False,-1
5956,80,56,WIRE,727.76,2012-02-18T00:00:00Z,False,-1
5957,66,43,DEPOSIT,495.93,2012-02-18T00:00:00Z,False,-1
5958,68,41,WIRE,119.07,2012-02-18T00:00:00Z,False,-1
5959,90,39,CREDIT,137.1,2012-02-19T00:00:00Z,False,-1
5960,53,32,CREDIT,180.95,2012-02-19T00:00:00Z,False,-1
5961,13,97,DEPOSIT,619.79,2012-02-19T00:00:00Z,False,-1
5962,79,44,WIRE,275.37,2012-02-19T00:00:00Z,False,-1
5963,91,78,DEPOSIT,444.46,2012-02-19T00:00:00Z,False,-1
5964,92,93,TRANSFER,506.41,2012-02-19T00:00:00Z,False,-1
5965,97,27,WIRE,789.32,2012-02-19T00:00:00Z,False,-1
5966,87,97,WIRE,596.38,2012-02-19T00:00:00Z,False,-1
5967,12,11,DEPOSIT,806.13,2012-02-19T00:00:00Z,False,-1
5968,99,95,DEPOSIT,734.31,2012-02-19T00:00:00Z,False,-1
5969,72,39,WIRE,182.17,2012-02-19T00:00:00Z,False,-1
5970,87,31,DEPOSIT,236.68,2012-02-19T00:00:00Z,False,-1
5971,62,5,DEPOSIT,213.82,2012-02-19T00:00:00Z,False,-1
5972,19,99,CREDIT,719.45,2012-02-19T00:00:00Z,False,-1
5973,18,96,CREDIT,111.35,2012-02-19T00:00:00Z,False,-1
5974,88,26,CREDIT,644.42,2012-02-19T00:00:00Z,False,-1
5975,17,42,CREDIT,159.89,2012-02-20T00:00:00Z,False,-1
5976,56,20,DEPOSIT,554.54,2012-02-20T00:00:00Z,False,-1
5977,4,89,CREDIT,133.84,2012-02-20T00:00:00Z,False,-1
5978,3,73,DEPOSIT,882.9,2012-02-20T00:00:00Z,False,-1
5979,10,70,DEPOSIT,308.47,2012-02-20T00:00:00Z,False,-1
5980,55,0,DEPOSIT,212.49,2012-02-20T00:00:00Z,False,-1
5981,94,99,DEPOSIT,549.94,2012-02-20T00:00:00Z,False,-1
5982,20,29,DEPOSIT,521.95,2012-02-20T00:00:00Z,False,-1
5983,99,25,CREDIT,549.38,2012-02-20T00:00:00Z,False,-1
5984,88,38,CREDIT,337.39,2012-02-20T00:00:00Z,False,-1
5985,77,72,WIRE,525.33,2012-02-20T00:00:00Z,False,-1
5986,89,94,CREDIT,892.64,2012-02-20T00:00:00Z,False,-1
5987,77,47,DEPOSIT,893.28,2012-02-20T00:00:00Z,False,-1
5988,79,36,CREDIT,620.92,2012-02-21T00:00:00Z,False,-1
5989,71,29,CREDIT,648.15,2012-02-21T00:00:00Z,False,-1
5990,77,34,DEPOSIT,794.57,2012-02-21T00:00:00Z,False,-1
5991,76,63,TRANSFER,705.41,2012-02-21T00:00:00Z,False,-1
5992,59,7,WIRE,720.4,2012-02-21T00:00:00Z,False,-1
5993,83,20,CREDIT,532.77,2012-02-21T00:00:00Z,False,-1
5994,74,11,WIRE,762.15,2012-02-22T00:00:00Z,False,-1
5995,83,33,CREDIT,978.36,2012-02-22T00:00:00Z,False,-1
5996,66,29,CREDIT,315.11,2012-02-22T00:00:00Z,False,-1
5997,44,28,CREDIT,752.69,2012-02-22T00:00:00Z,False,-1
5998,63,33,CREDIT,952.37,2012-02-22T00:00:00Z,False,-1
5999,2,86,WIRE,605.74,2012-02-22T00:00:00Z,False,-1
6000,15,24,WIRE,616.14,2012-02-22T00:00:00Z,False,-1
6001,86,95,DEPOSIT,918.9,2012-02-22T00:00:00Z,False,-1
6002,8,66,DEPOSIT,766.56,2012-02-22T00:00:00Z,False,-1
6003,50,2,DEPOSIT,979.31,2012-02-22T00:00:00Z,False,-1
6004,81,91,WIRE,298.25,2012-02-22T00:00:00Z,False,-1
6005,52,35,CREDIT,622.14,2012-02-22T00:00:00Z,False,-1
6006,92,30,DEPOSIT,529.48,2012-02-22T00:00:00Z,False,-1
6007,73,3,CREDIT,441.2,2012-02-22T00:00:00Z,False,-1
6008,88,37,WIRE,610.69,2012-02-22T00:00:00Z,False,-1
6009,59,49,WIRE,876.04,2012-02-22T00:00:00Z,False,-1
